|features 352.6497 721.9938 1711.3514 2065.614 352.6497 813.2119 170.7534 119.2672 97.2098 164.4908 187.157 177.6134 138.8585 174.3564 84.5529 160.9262 141.0223 54.269 115.6106 43.8004 150.5696 126.9481 25.4217 79.9317 0.41646 0.46631 0.28985 0.25213 0.07806 0.14531 2.8249 49.9448 4202 576 0 0 0 0 0 0 529 10387 61 0 0 0 0 0 0 43 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.075833 0.83436 0.49644 0.96208 1.5038 4 |labels 0
|features 2137.004 1610.5844 1539.759 1477.0553 2137.004 1323.9568 165.8295 105.4341 82.4772 62.8797 215.0645 154.1938 250.0934 181.3923 43.0899 135.6633 87.778 221.4073 137.7119 36.161 98.5831 63.0542 208.6974 129.0996 0.22121 0.47557 0.12901 0.35045 0.058439 0.094117 5.734 120.3007 0 0 0 0 0 0 0 0 0 3 3 1 1 0 0 0 0 1 432 311 5 1 0 0 0 3 291 2196 29 2 0 0 0 0 5 30 23 1 1 0 0 1 1 1 2 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.23417 0.46796 0.46327 0.89559 1.6 2 |labels 0
|features 509.9631 613.1454 867.1788 965.6546 509.9631 630.7672 205.7905 159.0663 135.6724 221.885 177.7329 199.2364 103.9277 215.3773 188.2007 113.9773 142.5468 69.7941 171.0347 172.968 84.8211 111.139 62.0972 147.6367 0.26061 0.35027 0.20369 0.28795 0.11943 0.18099 2.9164 85.0681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 88 0 0 0 0 0 0 88 6360 984 1 0 0 0 0 0 883 28296 1329 0 1 0 0 0 0 1180 3493 27 0 0 0 0 0 1 28 12 0 0 0 0 0 0 0 1 0 0.10791 0.82 0.46718 0.9462 2.6891 3 |labels 1
|features 268.0123 361.3974 531.5305 481.4882 268.0123 315.8854 180.6941 136.0963 108.397 193.2726 167.3364 149.4193 182.2255 201.372 153.5402 116.7653 94.107 135.9025 170.6348 123.2207 91.8772 71.6677 104.7359 146.7531 0.25491 0.25672 0.23602 0.18116 0.128 0.097343 4.5507 174.1897 3 8 0 0 0 0 0 0 6 1640 587 10 0 0 0 0 2 593 18865 2384 34 1 0 0 0 7 2391 19787 268 19 0 0 0 0 24 289 724 41 0 0 0 0 2 16 44 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14817 0.8181 0.33356 0.92927 2.0135 1 |labels 0
|features 1121.2931 609.7138 400.0427 361.3885 1121.2931 481.6234 100.8317 65.5087 62.3909 102.1923 79.4539 165.6166 134.5017 58.3004 68.1901 53.8073 104.1009 82.6779 38.2265 68.006 52.5523 94.0114 75.7291 35.2743 0.093176 0.091006 0.020972 0.016948 0.0016529 0.0019942 3.5725 51.0501 347 181 18 4 1 0 0 0 184 4065 946 11 4 1 1 0 15 963 9121 346 17 3 0 0 7 21 332 725 39 6 0 0 0 9 12 32 36 12 5 0 0 1 4 10 8 12 5 0 0 0 0 3 1 6 4 1 1 0 0 0 0 0 0 0 0.22529 0.76219 0.33389 0.90671 1.806 1 |labels 1
|features 1660.6021 1555.8971 1555.3564 1471.4861 1660.6021 1413.3777 172.9701 84.7886 59.8129 204.7486 149.3454 225.0774 107.4705 179.5053 115.5607 54.7723 143.4292 31.8416 84.3986 86.1899 29.2182 122.6387 18.0928 51.8845 0.087005 0.091627 0.052313 0.060828 0.029526 0.028801 3.562 58.5987 7473 638 2 0 0 0 0 0 617 11570 403 1 0 0 0 0 2 395 3422 26 2 0 0 0 0 0 47 172 0 0 1 0 0 1 2 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0.088216 0.91145 0.32988 0.95673 1.8697 1 |labels 0
|features 307.9325 416.1405 684.3632 762.3891 307.9325 427.7862 136.6503 110.7096 92.4 149.5335 94.7572 138.7748 138.6497 122.1021 130.7195 46.4562 120.1017 105.8525 78.4369 116.8484 27.3502 104.358 80.1625 48.2086 0.28632 0.47959 0.13036 0.21565 0.067221 0.1012 4.2354 91.3495 20 18 0 0 0 0 0 0 18 1181 179 0 0 0 0 0 0 166 1592 182 0 0 0 0 0 0 225 2977 186 0 0 0 0 0 0 187 509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15605 0.90638 0.23964 0.92198 2.0584 4 |labels 0
|features 493.1842 787.7175 1441.1885 1623.1416 493.1842 851.8865 153.5895 125.5666 121.6434 159.0808 104.2687 168.061 135.4292 140.2005 134.4265 43.3549 152.9838 74.6643 106.0353 131.5326 33.9687 153.2955 56.3853 98.0506 0.39383 0.43252 0.23564 0.24092 0.089832 0.10383 8.9799 509.7365 17244 0 0 0 15 42 0 0 0 10 10 0 0 0 0 0 0 10 279 173 0 0 0 0 0 0 173 322 198 0 0 0 17 0 0 198 3712 472 0 0 33 0 0 0 450 2238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15905 0.97982 0.48369 0.96366 1.6129 4 |labels 0
|features 506.0459 797.4485 1426.6264 1517.2779 506.0459 804.4507 184.3182 137.4987 109.4926 183.5227 203.4864 164.7905 132.5843 193.8382 127.7606 177.4819 95.5513 60.7841 153.0095 90.9324 158.59 62.7784 39.2979 122.3831 0.22614 0.46389 0.20408 0.37457 0.1031 0.13859 2.3562 37.6019 2 5 0 0 0 0 0 0 4 6816 698 0 0 0 0 0 0 596 12557 384 0 0 0 0 0 0 298 3515 14 0 0 0 0 0 0 10 31 3 0 0 0 0 0 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080794 0.90944 0.34979 0.9596 2.205 2 |labels 1
|features 1115.1972 1093.4415 1145.5928 819.2557 1115.1972 751.6741 127.676 66.6054 35.9844 176.5996 86.0559 111.5994 136.2706 158.5603 123.5645 29.6914 46.2412 68.829 96.0655 82.8731 13.8811 19.5394 31.9802 53.8334 0.031321 0.08124 0.020694 0.02636 0.016689 0.018888 1.7618 21.401 12739 2204 0 0 0 0 0 0 2187 27865 116 0 0 0 0 0 0 82 657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10009 0.79706 0.45135 0.94996 2.1529 1 |labels 0
|features 311.5188 344.4936 489.586 520.0795 311.5188 377.6677 153.9584 107.8796 104.9537 149.6094 68.8407 157.8724 126.2457 162.9662 92.6935 24.1079 110.7785 65.9465 126.1516 92.1977 13.2661 109.7686 48.1654 122.9884 0.3882 0.43932 0.19786 0.19627 0.10132 0.13009 1.5033 71.3271 357984 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 866 368 0 0 0 192 0 0 368 21598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015001 0.99165 0.88374 0.99838 2.1927 3 |labels 1
|features 1106.8135 1500.0773 2412.4456 2638.2575 1106.8135 1519.8617 176.9022 141.1809 124.847 190.2325 148.3945 201.06 175.5884 98.4086 158.2495 79.2193 185.9523 122.519 53.2439 137.4857 55.4206 179.5234 86.982 45.4138 0.42512 0.47702 0.18823 0.36819 0.1081 0.16048 2.4954 51.1406 4 5 0 0 0 0 0 0 5 6105 446 0 0 0 0 0 0 411 3825 10 0 0 0 0 0 0 10 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.081857 0.83345 0.44516 0.95907 1.7491 4 |labels 0
|features 281.8035 457.7231 823.6397 878.2295 281.8035 467.8051 137.1852 91.3195 75.7342 150.0612 155.1501 107.2085 128.3583 141.4565 112.7097 132.5184 46.2663 70.7834 93.4883 96.8765 125.5257 32.0035 52.4923 74.2766 0.05279 0.063635 0.044822 0.039583 0.030154 0.029423 3.0822 73.9076 1123 103 0 0 0 0 0 0 69 3935 150 0 0 0 0 0 0 125 1215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.066518 0.91274 0.40469 0.96674 1.4795 1 |labels 0
|features 218.0924 278.6852 431.0798 389.8894 218.0924 237.3658 141.7173 118.1379 91.5683 145.9032 97.4284 129.2768 155.1001 137.5667 125.5104 54.4628 88.4976 137.2077 113.8091 98.8261 38.0699 60.6144 110.2627 85.849 0.18183 0.4108 0.086757 0.29338 0.069439 0.2334 4.0637 140.5245 137 5 0 0 4 0 0 0 5 528 161 0 0 0 0 0 0 161 5265 338 4 1 0 1 0 0 301 8275 704 3 0 1 8 0 1 622 10933 128 0 0 25 0 0 5 72 99 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0.12415 0.92103 0.28126 0.95352 2.1063 2 |labels 0
|features 714.405 841.4433 1018.2919 890.0394 714.405 715.194 121.8542 87.835 62.2164 104.3727 154.7516 123.9366 140.9869 78.7384 63.8034 131.3365 87.4713 109.3944 40.7182 39.2244 106.184 55.7684 78.708 26.9522 0.056331 0.092394 0.038958 0.038312 0.026229 0.021149 4.1613 81.1436 90 33 0 0 0 0 0 0 14 936 38 0 0 0 0 0 0 38 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087482 0.841 0.4828 0.95626 1.2357 1 |labels 0
|features 240.8753 182.4754 342.5348 351.0992 240.8753 177.5278 170.5353 126.1584 95.9355 150.591 146.3933 176.614 175.0855 184.1306 118.0072 92.5958 113.7295 132.6287 150.7263 89.5214 60.5232 80.7907 103.3834 121.1779 0.24784 0.27572 0.15397 0.13043 0.069425 0.046382 1.5916 33.0259 361 120 1 0 0 0 0 0 121 17957 2329 0 0 0 0 0 0 2339 92408 1688 0 0 0 0 0 0 1860 76800 2017 0 0 0 0 0 0 2559 226357 930 0 0 0 0 0 0 958 2373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.034614 0.9815 0.35518 0.9827 1.8719 1 |labels 1
|features 66.5591 72.8 114.9762 118.2508 66.5591 73.5973 159.4141 111.4253 93.385 174.9393 151.9975 158.4306 162.7318 79.5251 134.8682 97.7831 109.1322 118.0964 39.4624 119.9995 78.7282 90.7339 100.5023 23.1834 0.28291 0.24691 0.18652 0.090515 0.023525 0.013504 2.0636 60.2637 285841 0 0 172 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155 0 0 16549 1660 0 0 0 255 0 0 1525 6568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.038512 0.97796 0.83813 0.99318 3.9871 1 |labels 0
|features 1500.7892 1369.9204 1463.4156 1407.4696 1500.7892 1179.6758 107.7415 99.0609 102.5184 113.1133 61.1609 163.5686 93.0103 148.0299 116.9591 49.7299 159.3249 83.6472 122.265 129.1175 53.6047 162.3077 90.2919 106.75 0.18289 0.20514 0.092218 0.070646 0.036013 0.027765 4.4151 85.8432 55688 5959 0 0 0 0 0 0 5988 203779 3792 54 8 0 1 0 6 4430 73253 2275 195 18 0 0 0 75 2402 5627 644 118 3 1 0 14 181 678 595 257 23 1 0 2 15 99 273 308 101 0 0 1 0 3 27 97 47 0 0 0 0 1 1 0 0 0 0.083612 0.92485 0.3722 0.96181 1.8595 1 |labels 1
|features 635.2787 657.6697 779.0175 751.2298 635.2787 602.7858 190.5311 162.6913 164.5735 220.7593 160.7765 196.3929 122.3807 178.7461 196.3082 123.4738 170.8076 85.8672 149.7467 196.0103 126.0099 172.3672 88.5858 153.7493 0.41286 0.4471 0.33322 0.44355 0.17374 0.23459 3.6722 235.9836 23546 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 2183 242 0 0 0 4 0 0 254 17829 299 0 0 44 0 0 0 268 24428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046425 0.99513 0.30832 0.99118 1.8113 3 |labels 0
|features 284.0177 309.9431 358.2705 246.6892 284.0177 216.5239 181.0613 146.1337 131.3957 171.2326 193.3117 185.6678 97.9879 150.5485 132.9983 161.8384 150.3881 66.2771 111.5395 121.8746 147.114 132.4238 66.7325 100.7547 0.36662 0.38963 0.26947 0.34775 0.14508 0.18288 1.9036 76.3106 38839 0 0 0 325 248 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 25284 2040 0 0 0 179 0 0 2171 151234 1203 0 0 146 0 0 0 1307 9223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10611 0.97704 0.46583 0.98237 2.2793 3 |labels 1
|features 1109.2585 1265.6026 1506.4357 1179.1717 1109.2585 958.2269 129.0087 79.2861 48.7302 155.0288 75.5403 106.2799 172.2802 133.1347 106.2685 25.9832 48.2175 137.5123 79.9202 67.6646 14.0904 23.412 100.4848 42.1592 0.079809 0.1057 0.058988 0.051509 0.043303 0.033186 4.3632 107.2031 0 1 0 0 0 0 0 0 1 1150 229 0 0 0 0 0 0 216 1518 23 0 0 0 0 0 0 19 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15406 0.71304 0.36996 0.92297 1.4345 1 |labels 1
|features 190.4357 301.0321 522.0429 511.7398 190.4357 285.8053 148.1068 110.9392 80.6456 123.2113 157.019 164.3906 139.0116 149.1746 74.1791 125.4544 143.0546 92.4558 109.6707 47.8241 95.2566 115.0699 61.4834 76.0037 0.069302 0.082207 0.039223 0.041099 0.016569 0.015268 3.9017 61.1114 259 176 1 0 0 0 0 0 178 4454 306 1 0 0 0 0 1 322 1150 13 0 0 0 0 0 2 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14923 0.71914 0.4537 0.92635 2.0475 1 |labels 0
|features 675.0649 755.0517 919.4771 851.0204 675.0649 683.0292 185.8403 83.6481 39.1157 172.9171 194.0637 222.2769 209.7241 147.205 65.5934 87.8448 138.5664 109.2484 44.2677 19.0147 39.4218 96.1571 62.7944 7.5552 0.10945 0.11739 0.068925 0.078229 0.048196 0.052099 3.9547 115.6921 5159 690 0 0 0 0 0 0 690 17226 297 0 0 0 0 0 0 284 1382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07622 0.85673 0.49308 0.96189 1.6378 1 |labels 0
|features 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |labels 0
|features 73.1708 56.4779 104.276 104.5351 73.1708 42.1399 140.096 112.5598 108.9395 144.3345 116.7907 131.6997 132.5998 143.7681 120.2894 71.2344 110.183 97.1563 112.2567 118.112 68.4732 109.5159 92.2721 105.4973 0.23898 0.27331 0.12659 0.11631 0.013963 0.015803 1.6611 41.9084 19974 0 0 203 183 0 0 0 0 3387 184 0 0 0 0 0 0 184 37620 3682 0 0 0 0 251 0 3806 249172 7223 1 0 0 250 0 0 7153 10180 33 1 0 0 0 0 0 34 26 2 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0.097013 0.9284 0.5435 0.96554 5.3805 1 |labels 1
|features 215.857 193.1037 357.2116 428.8545 215.857 176.0837 156.7059 135.0515 105.2172 168.8678 151.7369 166.1204 141.4535 139.174 153.0504 139.0804 125.9605 98.046 122.0303 127.2934 113.5216 84.9145 58.5213 93.0276 0.23545 0.353 0.18796 0.2598 0.12868 0.17683 11.9229 929.409 13774 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1030 253 0 0 30 0 0 0 265 4234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087635 0.99089 0.54342 0.98475 1.6994 3 |labels 0
|features 558.3805 678.0414 899.4451 927.9055 558.3805 674.1565 148.817 142.7561 126.4485 168.4846 142.3028 70.1443 123.5129 154.5601 170.237 131.1956 47.5716 103.2842 151.5933 157.3683 110.6767 37.7253 79.6831 136.4581 0.015222 0.016504 0.0053805 0.0092225 0.0048059 0.0076729 2.0802 17.8148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 9 194 79 6 0 0 0 0 1 80 2233 1103 0 1 0 0 0 8 1141 26132 390 0 0 0 0 0 0 359 701 0 0 0 0 0 1 0 0 0 0.10013 0.70433 0.6565 0.95078 1.2598 1 |labels 1
|features 151.928 111.904 179.9829 190.9766 151.928 61.8236 163.5784 122.7907 99.0687 168.4208 77.286 170.081 158.8707 153.8539 133.7886 50.1036 122.6818 103.3459 122.2075 114.3634 38.6981 91.9671 72.7015 105.6985 0.19515 0.23933 0.1221 0.11661 0.079783 0.081135 1.2671 31.8964 717 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 6437 766 0 0 0 0 0 0 746 251087 8582 0 0 0 29 0 0 8353 179646 2 0 0 0 0 0 0 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04246 0.92665 0.45848 0.97968 7.3058 1 |labels 1
|features 128.3566 147.1257 289.2543 315.2643 128.3566 141.2641 203.6451 172.0472 148.4146 183.4967 198.7384 196.0954 209.0285 215.5316 139.4296 159.8367 184.3919 175.7703 193.1613 113.8356 133.711 166.8995 151.1193 172.6718 0.19578 0.22495 0.20119 0.25103 0.11856 0.15035 4.1769 166.3761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 17 1 1 0 0 0 0 18 382 227 0 0 0 0 0 1 230 10748 2118 1 0 0 0 0 1 2049 11930 4 0 0 0 0 0 0 5 2 0.16915 0.7197 0.34656 0.91575 2.7411 2 |labels 1
|features 205.4166 109.9983 191.781 214.298 205.4166 49.4567 179.9678 153.0327 134.8136 197.3255 177.2281 171.8606 163.2627 189.4483 173.9983 137.0872 160.921 147.341 153.1705 155.6294 112.2886 150.4763 136.2004 130.4599 0.24313 0.25759 0.2053 0.25001 0.12565 0.15532 3.2871 89.4831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 628 293 0 0 0 0 0 0 304 15013 1995 0 0 0 0 0 0 2141 18749 274 0 0 0 0 0 0 284 999 0.13006 0.8168 0.35484 0.93497 2.7562 1 |labels 0
|features 402.7733 431.2973 569.4859 718.3163 402.7733 513.6337 215.6257 104.7274 72.2551 206.7346 250.5682 239.1778 184.224 222.2383 92.1517 165.7355 132.9559 70.1066 111.1716 55.5744 165.0562 109.2805 30.593 77.8624 0.099188 0.086385 0.065444 0.050718 0.03829 0.031212 3.1395 68.9827 0 0 0 0 0 0 0 0 0 385 173 0 0 0 0 0 0 172 11480 2665 7 1 0 0 0 2 2690 78470 2400 19 1 0 0 0 6 2479 9324 141 15 1 0 0 1 22 137 115 31 4 0 0 0 0 16 30 38 17 0 0 0 0 0 6 16 25 0.10258 0.81858 0.5207 0.95001 1.6194 1 |labels 0
|features 691.9933 900.4361 1385.0272 1326.7041 691.9933 829.8164 185.3596 131.9611 118.8398 208.1062 118.4199 182.2721 195.4737 160.3825 171.7263 64.549 116.2621 144.7456 87.2022 159.852 59.8249 99.3644 126.8308 77.5544 0.44227 0.37886 0.35362 0.3521 0.1278 0.1546 1.887 62.9953 1645 7 0 0 11 0 0 0 7 3597 583 0 0 0 0 0 0 617 30349 1633 0 0 0 0 0 0 1858 35411 1457 0 0 0 48 0 0 1481 24940 33 0 0 0 0 0 0 38 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.083422 0.95076 0.26216 0.96238 2.5399 3 |labels 0
|features 86.5762 92.8865 148.3699 140.8005 86.5762 96.458 158.8067 135.1731 122.5273 169.1712 148.8179 155.5195 163.3562 130.263 151.1038 120.7413 131.255 140.0531 97.1759 138.5839 107.7271 118.7784 127.5189 82.4482 0.14967 0.2018 0.066823 0.18844 0.056016 0.14061 1.7922 40.0689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 11 0 0 0 0 0 0 8 21859 1254 0 0 0 0 0 0 1231 16870 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0.060865 0.87712 0.44977 0.9696 2.1399 1 |labels 1
|features 697.9024 820.2693 1083.4048 1020.0829 697.9024 735.6374 215.6604 159.817 124.6797 183.5526 228.1312 130.5463 236.9947 211.5868 115.14 173.2464 65.242 196.671 150.9595 80.3426 136.2261 50.3049 167.2178 111.0301 0.13337 0.11762 0.11602 0.10862 0.071084 0.065419 4.3954 182.3075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 114 62 1 0 0 0 0 0 61 1427 225 0 0 0 0 0 0 228 14916 1136 0 0 0 0 0 0 1137 8875 4 0 0 0 0 0 0 4 8 0.10152 0.86027 0.38478 0.94928 1.7386 1 |labels 0
|features 3047.8695 2074.8268 1661.662 1409.0778 3047.8695 1569.5791 149.8398 94.7411 70.1464 156.1776 54.7682 244.5073 112.0814 197.4865 97.9599 34.8242 194.8345 63.8332 123.3926 72.6356 24.9336 161.9959 44.1722 90.7118 0.39751 0.48613 0.17958 0.22577 0.065917 0.090029 1.159 76.0796 25161 22 7 0 19 0 0 0 0 144 44 0 0 0 0 0 0 22 502 77 0 0 0 0 0 0 45 959 148 0 0 0 65 0 0 106 925 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065067 0.96652 0.79601 0.98921 1.2559 4 |labels 0
|features 1180.0247 983.3041 877.5803 642.9138 1180.0247 677.4241 144.8637 58.6263 37.2612 204.9238 106.9889 184.9582 132.2175 159.3827 118.4769 32.6727 92.4504 42.9494 63.7758 89.6683 22.7305 55.7231 25.1524 32.9852 0.056737 0.076449 0.036623 0.050777 0.016824 0.020729 2.257 36.4532 33 4 0 0 0 0 0 0 12 12406 136 0 0 0 0 0 0 131 359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021634 0.72685 0.90043 0.98918 1.7992 1 |labels 0
|features 109.5702 69.3616 165.3606 256.2121 109.5702 33.5285 153.1612 141.56 135.343 154.3283 141.2967 168.2785 161.0845 142.0521 148.5895 91.5678 146.1566 126.5829 134.8088 149.0096 46.2921 127.9418 94.3993 133.0912 0.37851 0.35601 0.27986 0.24099 0.17021 0.14057 0.84643 36.8548 268500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 2 0 9 0 0 0 0 5 79 0 0 0 0 0 0 0 0 0 0.0016046 0.93682 0.99926 0.99995 2.2754 3 |labels 1
|features 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |labels 0
|features 69.2198 87.3534 138.8707 169.2663 69.2198 90.6911 228.0714 185.8777 159.1611 232.5893 228.579 178.1277 212.5877 223.3008 194.2845 186.3273 112.8077 156.4325 177.0337 171.5853 159.3453 78.8782 117.0946 145.3881 0.25217 0.27024 0.25008 0.18419 0.14559 0.10714 2.2956 139.8955 31563 0 0 0 0 0 553 3 0 3 5 0 0 0 0 0 0 5 3292 394 0 0 0 0 0 0 394 13115 592 0 0 0 0 0 0 592 18299 763 0 0 0 0 0 0 806 25687 804 0 439 0 0 0 0 884 194355 94 10 0 0 0 0 0 87 84 0.14264 0.98111 0.46594 0.9878 2.5334 1 |labels 0
|features 494.4152 643.8151 1009.4148 1061.611 494.4152 642.0078 150.5865 115.4586 103.3966 145.4547 165.2894 59.2361 157.5292 120.2836 94.2064 143.2862 37.0697 121.5013 65.9937 75.2007 135.4226 33.1806 105.1002 54.2522 0.28411 0.32574 0.12613 0.21019 0.031673 0.12155 2.3022 44.2457 155 10 0 0 0 0 0 0 17 6135 1079 0 0 0 0 0 0 991 72358 5182 0 0 0 0 0 0 4928 137692 3975 0 0 0 0 0 0 3698 70212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.064876 0.94525 0.31145 0.96756 1.6702 1 |labels 0
|features 196.6401 308.5344 706.9907 810.489 196.6401 328.7089 166.1606 127.3334 115.9829 163.7907 177.5712 145.9642 170.4548 135.5639 109.2304 155.8898 82.2675 136.3699 108.4709 92.8493 150.4406 64.6418 124.8091 104.7567 0.2388 0.35419 0.18079 0.23069 0.09925 0.12373 5.9588 211.825 571 5 0 0 37 4 0 0 5 207 116 3 0 0 0 0 0 108 2090 1095 16 0 0 0 1 7 1022 10299 1597 2 0 0 53 0 13 1452 5241 197 0 0 6 0 0 2 184 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31268 0.79264 0.24262 0.8774 2.1672 1 |labels 0
|features 86.1135 101.291 179.9664 189.8588 86.1135 89.8051 155.2759 115.1168 91.5476 154.6048 116.5629 161.1226 158.3214 147.1055 111.1055 66.9031 130.0641 120.994 96.0239 84.5396 51.3456 112.5189 97.6633 69.5392 0.26372 0.28783 0.14662 0.13746 0.038803 0.034579 2.4485 85.6094 164210 0 0 407 1162 0 0 0 0 3420 1068 0 0 0 0 0 0 1068 60302 3036 0 0 0 0 508 0 2780 262812 13146 3 0 0 1238 0 0 13030 95212 113 5 0 0 0 0 1 116 265 81 0 0 0 0 0 4 82 186 5 0 0 0 0 0 0 5 1 0.1301 0.96994 0.27999 0.96815 2.9293 1 |labels 0
|features 683.9825 853.224 1128.2856 929.4157 683.9825 679.98 181.3933 129.8718 104.835 183.7954 135.0045 197.7881 165.8698 206.9151 128.1383 75.0432 149.6503 103.5903 168.5765 98.9473 63.9614 119.7941 79.5835 141.0088 0.086738 0.072301 0.055098 0.051708 0.032833 0.029953 3.3791 89.8982 0 0 0 0 0 0 0 0 0 2315 343 0 0 0 0 0 0 358 1479 8 1 0 0 0 0 3 2 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16305 0.67157 0.38244 0.92049 1.8232 1 |labels 0
